Probeset_ID,Gene Symbol,MF SLN,Sample_,Sample_
10437677,Prm3,27.69,78.53,-39.71
10437680,Prm2 or Wdr19,-25.58,-65.32,-5.93
10437684,Prm1,-3.30,-1.31,-10.91
10437687,Litaf,35.15,32.87,37.31
10437695,Litaf,-27.22,-8.47,-63.30
10437698,Txndc11,-53.56,-82.35,-11.94
10437712,Zc3h7a,27.20,20.39,33.80
10437735,---,-2.10,7.77,-11.96
10437737,Rsl1d1,-62.74,-82.35,-38.07
10437748,Gspt1,-73.64,-77.35,-69.05
10437765,Cpped1,-35.29,-53.91,-16.24
10437773,---,-83.21,-74.11,-89.59
10437775,2310015D24Rik,-86.33,-99.15,-43.48
10437778,Parn,-85.36,-89.41,-80.63
10437804,Pla2g10,-33.10,-19.83,-49.30
10437813,---,74.80,90.42,20.12
10437817,Pdxdc1,-74.45,-86.58,-55.32
10437846,Ifitm7,-52.09,-89.30,-9.06
10437852,Marf1,-68.99,-83.15,-47.41
10437885,Myh11,-34.19,-28.91,-40.44
10437928,0610037P05Rik,-95.45,-92.65,-96.95
10437934,Rpsa,0.20,12.85,-16.02
10437936,F830005K03Rik,60.78,69.27,49.64
10437940,---,69.98,89.87,13.37
10437942,Ube2v2,-96.58,-97.53,-95.38
10437945,Mcm4,-31.59,-46.78,-18.10
10437963,Mzt2,-98.95,-97.38,-99.55
10437970,2310008H04Rik,11.35,17.01,6.55
10437992,Dnm1l,-93.29,-96.27,-86.68
10438017,Fgd4,78.34,68.88,85.84
10438040,Olfr19,56.48,75.00,8.68
10438042,4933404G15Rik,-6.75,-10.28,-4.07
10438049,Spag6,-12.58,-3.97,-36.19
10438060,Igll1,-17.99,-15.61,-20.61
10438064,Vpreb1,-43.55,-67.01,-25.27
10438069,Ypel1,-60.97,-50.28,-72.50
10438071,Ppil2,-54.23,-83.70,11.40
10438091,2610318N02Rik,-2.63,-12.82,14.20
10438094,Mir130b,-16.91,60.99,-79.72
10438096,Mir301b,-97.72,-97.05,-98.20
10438098,Sdf2l1,43.31,36.50,50.96
10438103,Ccdc116,-20.18,-0.06,-45.31
10438109,Ube2l3,-76.52,-91.74,-23.64
10438112,Pi4ka,-91.24,-96.42,-75.60
10438169,---,-47.18,-39.37,-56.06
10438171,Thap7,-72.66,-69.40,-76.16
10438178,4930451C15Rik,-5.70,3.86,-25.83
10438189,Slc7a4,-69.66,-63.12,-75.41
10438198,Med15,41.26,18.70,63.95
10438220,Car15,-18.20,8.83,-49.86
10438232,Dgcr2,-12.85,-27.82,2.79
10438245,Dgcr14,-19.66,3.79,-42.39
10438256,Gsc2,98.82,99.66,95.38
10438262,Slc25a1,-61.54,-55.70,-67.09
10438272,Prodh,-93.96,-80.84,-99.46
10438289,4933432I09Rik,59.10,91.36,-26.01
10438293,Zdhhc8,-15.55,-11.38,-20.76
10438308,Ranbp1,-40.23,-45.11,-35.04
10438313,Dgcr8 or Trmt2a,-69.37,-95.61,-4.21
10438328,D16H22S680E,-57.68,-53.79,-61.79
10438338,Mir185,81.66,95.36,47.61
10438340,Comt,-9.70,-5.75,-12.99
10438347,Tbx1,-3.90,29.18,-25.92
10438358,Sept5 or Gp1bb,-36.51,-21.54,-65.06
10438376,Rps2,90.42,93.43,85.85
10438378,Cdc45,-35.37,-32.95,-37.91
10438400,Mrpl40,-76.63,-90.78,-48.52
10438405,Iglv1 or Iglc1,-1.28,-4.45,6.88
10438415,Iglv1,-2.03,-7.78,4.83
10438421,Olfr164,-4.49,-0.47,-17.56
10438423,Olfr165,-12.32,-14.09,-10.63
10438425,Olfr167,11.24,12.12,10.07
10438427,Olfr168,7.24,-45.37,75.73
10438429,Olfr169 or Olfr171 or Olfr170,-0.52,16.43,-3.95
10438431,Olfr170,-61.72,-84.18,-41.14
10438433,Olfr171,-2.91,35.91,-17.93
10438435,Lamp3,-4.46,-17.59,-1.79
10438442,A930003A15Rik,-49.66,-5.15,-97.77
10438445,Klhl6,3.06,-6.90,15.70
10438454,Sumo2,90.42,93.43,85.85
10438456,Map6d1,-10.43,-2.86,-31.70
10438460,Parl,-2.19,-35.78,24.68
10438468,Cyp2ab1,50.29,50.87,48.55
10438478,Abcc5,-32.12,-50.22,-13.33
10438515,Gm15760,-85.94,-99.71,-20.59
10438517,Alg3,-90.26,-84.18,-94.25
10438527,Camk2n2,-3.63,-0.27,-10.44
10438530,Clcn2,-77.47,-70.03,-84.51
10438555,Thpo or Chrd,-9.30,31.99,-45.45
10438564,Rps10,-59.20,-64.68,-52.32
10438567,2310042E22Rik,-22.75,-15.02,-32.36
10438570,Magef1,70.38,71.26,69.62
10438572,2510009E07Rik,-75.83,-60.05,-86.96
10438575,Ehhadh,-47.90,-53.61,-42.60
10438583,Rpl12 or Gm11425 or LOC630855,90.42,93.43,85.85
10438585,Tmem41a,-90.25,-94.05,-85.71
10438592,Liph,-12.25,-5.94,-32.32
10438603,Igf2bp2,-77.82,-57.49,-93.41
10438621,Tra2b,-33.02,-39.38,-26.21
10438626,Etv5,-37.02,-66.03,-6.79
10438639,Dgkg,31.96,28.06,35.29
10438666,---,5.71,43.77,-28.38
10438668,Crygs,-1.10,-0.67,-1.92
10438672,Tbccd1,-85.53,-96.13,-56.05
10438681,Kng2,-27.78,-73.53,-10.31
10438690,Rfc4 or Eif4a2,-76.69,-84.94,-67.05
10438702,St6gal1 or BC106179,27.64,28.50,26.18
10438708,Masp1,-59.20,-29.53,-95.94
10438726,Masp1,-14.11,-40.35,11.94
10438730,Sst,-3.57,-2.58,-4.76
10438733,Rtp2,-2.39,-2.16,-2.91
10438738,Bcl6,60.26,54.80,64.51
10438749,---,94.50,96.09,91.56
10438751,---,-5.11,-6.72,-3.92
10438753,Leprel1,13.14,-15.77,46.60
10438769,Cldn1,-35.68,-49.69,-25.30
10438778,Tmem207,-10.94,-2.33,-50.00
10438784,Gm606,27.36,-16.69,65.92
10438791,Uts2d,66.26,62.16,71.12
10438801,Fgf12,-6.34,-5.73,-6.98
10438813,Mir690,-0.25,-1.43,6.82
10438815,1600021P15Rik,-21.81,0.53,-42.54
10438822,Atp13a5,-11.44,-6.82,-18.85
10438854,Atp13a4,-14.33,-6.58,-32.77
10438889,9530020O07Rik,67.05,96.74,-47.24
10438891,Gm1968,-35.93,-20.67,-51.96
10438899,Cpn2,-3.16,-2.85,-3.48
10438904,Lrrc15,-7.80,-7.86,-7.66
10438907,Gp5,-43.13,-17.71,-78.14
10438909,Atp13a3,-62.83,-68.29,-57.92
10438911,Atp13a3,-44.05,-58.46,-24.82
10438942,Tmem44,-65.51,-29.52,-92.08
10438959,Lsg1,-38.97,-28.29,-48.95
10438975,AI480653,59.62,82.06,23.88
10438980,Acap2,54.21,28.80,76.06
10439005,Ppp1r2,3.33,20.27,-10.42
10439009,Apod,-27.74,-37.72,-20.45
10439016,4930444G20Rik or Gm5415 or AF366264 or Gm9839,90.42,93.43,85.85
10439018,0610012G03Rik,-40.63,-61.63,-14.22
10439021,Senp5,-72.62,-84.19,-49.36
10439032,Pak2,62.36,60.55,64.21
10439049,Pigx,-86.30,-84.33,-87.95
10439058,Lrrc33,87.61,85.97,88.68
10439063,Fbxo45,-4.30,47.20,-52.31
10439068,Osta,-3.97,-2.44,-8.41
10439080,Osta,-1.44,-32.95,38.05
10439084,Gm10818,69.15,71.99,65.79
10439087,Muc20,-41.62,-9.38,-83.60
10439092,1700021K19Rik,4.31,-6.81,15.74
10439114,Iqcg,-17.00,-10.90,-25.21
10439126,Itgb5,39.46,36.77,42.32
10439130,Umps,-13.43,-21.06,-5.80
10439138,Kalrn,-56.07,-49.56,-63.46
10439204,Rpl15,90.42,93.43,85.85
10439206,---,88.87,94.33,75.91
10439208,Sec22a,-78.45,-90.80,-51.41
10439216,---,88.49,49.44,97.01
10439218,Pdia5,-16.35,-26.19,-6.62
10439237,Rps21 or Gm5963,-81.01,-77.49,-84.67
10439239,Dirc2,-75.98,-89.79,-50.24
10439249,Parp14,93.66,92.76,94.29
10439268,Dtx3l or Parp9,78.78,79.27,78.43
10439276,Fam162a,-72.30,-76.66,-66.87
10439282,Csta,-7.77,-2.58,-19.22
10439285,Gm6815,22.77,9.13,35.34
10439287,---,58.38,-1.38,83.35
10439289,BC117090,-57.87,-48.89,-66.23
10439292,BC100530 or Stfa1 or BC117090,-32.98,-22.41,-50.56
10439296,Stfa2,-2.80,-10.25,-0.09
10439299,Stfa3,-17.57,-5.90,-68.77
10439303,Casr,-23.57,-3.11,-81.28
10439312,Cd86,79.88,69.97,86.39
10439321,Slc15a2,-40.30,-55.41,-26.14
10439346,Eaf2,-13.13,-34.02,-0.12
10439357,Fbxo40,-60.86,-58.52,-62.97
10439362,Stxbp5l,-8.79,-7.33,-11.30
10439392,Gtf2e1,-67.76,-91.63,-27.53
10439398,Ndufb4 or Gm3873 or Gm3244,-94.15,-93.40,-94.72
10439402,Rpl9,90.42,93.43,85.85
10439404,---,-22.39,-23.18,-21.54
10439409,BC031361,4.56,56.28,-34.37
10439411,Nr1i2,-2.88,-3.02,-2.72
10439424,4932425I24Rik,-2.73,-2.69,-2.94
10439442,Pla1a,-35.11,-17.67,-66.54
10439455,Adprh,60.17,71.86,46.07
10439463,4930455C21Rik,-95.15,-96.56,-93.23
10439471,Poglut1,-65.18,-82.53,-32.94
10439483,Arhgap31,31.37,35.25,26.63
10439498,Arhgap31,70.94,47.15,83.53
10439500,Upk1b,-47.48,-22.35,-83.61
10439509,4930435E12Rik,83.34,94.02,24.34
10439514,Gap43,-19.02,-23.91,-14.75
10439520,4932412D23Rik,-2.30,-4.01,-1.19
10439523,Gm9968,-0.21,61.16,-51.77
10439527,Tigit,-12.48,-21.25,-6.99
10439532,Qtrtd1,-90.68,-91.48,-90.05
10439542,Zdhhc23,42.23,9.29,67.03
10439547,Gramd1c,-40.32,-48.01,-33.36
10439566,Atp6v1a,20.28,25.90,14.36
10439583,Sidt1,-16.11,-20.37,-12.93
10439612,Boc,-30.86,-28.27,-33.64
10439634,Gtpbp8,-75.56,-90.68,-49.78
10439642,Slc35a5,-3.39,-44.27,39.26
10439651,Cd200,-21.95,-31.89,-11.47
10439660,Gm609,-4.55,-7.44,-2.26
10439667,BC016579,-23.80,-3.90,-92.31
10439675,Tmprss7,92.88,97.60,78.61
10439695,Tagln3,-13.63,-8.19,-24.74
10439701,Abhd10,-2.55,-66.80,62.55
10439710,Phldb2,-30.39,-20.96,-41.89
10439732,Plcxd2,-17.13,-21.57,-12.77
10439742,---,-2.27,-4.47,-1.10
10439744,Cd96,-9.98,-12.43,-8.13
10439762,Ahcy,90.42,93.43,85.85
10439766,Pvrl3,-61.70,-39.85,-86.47
10439780,6430553K19Rik,46.36,19.13,63.72
10439788,---,-4.39,-3.46,-5.29
10439790,Trat1,-6.03,-3.48,-10.78
10439798,Dzip3,-83.55,-95.77,-67.12
10439830,---,-7.27,0.20,-16.00
10439832,---,20.68,-68.17,86.13
10439835,Gm4802,-7.92,29.72,-43.71
10439837,---,90.77,90.56,90.84
10439845,Gm5486,-19.56,-30.64,-12.08
10439848,Gm4827,92.85,95.56,89.17
10439854,Bbx,-7.03,-44.38,28.25
10439874,Ccdc54,-13.11,-6.12,-27.23
10439878,Psmc1,-34.55,-60.39,-10.69
10439881,5330426P16Rik,-0.08,6.51,-5.67
10439885,---,37.00,20.11,47.18
10439887,---,45.00,73.22,4.81
10439889,---,99.21,99.80,97.46
10439891,---,5.62,-9.71,20.45
10439895,Alcam,-1.83,-7.56,3.13
10439915,---,-3.89,-1.03,-10.61
10439917,Zpld1,64.75,47.98,76.09
10439932,---,-0.35,-0.87,0.63
10439934,---,35.82,53.90,10.20
10439936,Nfkbiz,47.90,57.14,36.26
10439955,Fam55c,-55.75,-55.21,-56.10
10439960,Cep97,-74.13,-87.69,-55.43
10439974,---,94.44,95.59,92.93
10439976,2310061J03Rik or Zbtb11 or Rpl24,38.75,82.10,-25.72
10439980,Pcnp,-98.02,-99.09,-95.97
10439985,Rg9mtd1,-75.59,-65.39,-83.73
10439989,---,-47.07,-36.07,-57.39
10439991,Tfg,-18.43,-35.77,-3.22
10440002,Gpr128,-11.47,-6.96,-22.02
10440019,Tmem45a,-38.02,-55.19,-27.81
10440028,2310005G13Rik,-4.75,-3.31,-7.32
10440037,Nit2,-93.49,-93.90,-93.11
10440050,Tbc1d23,-65.67,-84.58,-37.21
10440070,Tmem30c,-3.88,-2.05,-7.92
10440077,2610528E23Rik,-99.26,-99.85,-97.92
10440091,Col8a1,-33.99,-39.92,-28.30
10440097,---,70.16,3.13,91.41
10440099,St3gal6 or Dcbld2,-11.22,-21.56,0.49
10440118,---,88.33,29.93,97.55
10440120,Gm813,-2.79,-1.54,-6.21
10440125,E330017A01Rik,-6.65,-4.13,-11.59
10440131,Gpr15,92.84,86.75,95.51
10440134,Olfr172,45.95,13.62,67.38
10440136,Olfr173,67.66,-14.17,91.77
10440138,Olfr175-ps1,85.39,82.58,87.27
10440141,Olfr177 or Olfr176,-1.37,-6.18,19.53
10440143,Olfr178,77.99,91.03,30.03
10440145,Olfr180,-50.09,51.66,-98.40
10440147,Olfr181,57.95,-7.19,81.79
10440149,Olfr186,10.51,13.06,8.28
10440151,Olfr187,21.74,39.46,-1.16
10440154,---,71.00,-6.21,89.13
10440156,Olfr190 or Olfr192,58.77,23.70,72.99
10440158,Olfr191,57.20,2.54,78.18
10440160,Olfr192,58.17,51.74,63.85
10440162,Olfr193,-4.19,-29.07,24.66
10440164,Olfr194 or Olfr203,24.54,12.20,31.96
10440166,Olfr196,54.70,43.64,63.33
10440168,Olfr197,-8.25,-27.10,2.80
10440170,Olfr198,42.31,14.89,60.86
10440172,Olfr199,53.60,63.57,39.47
10440174,Olfr201,63.02,-7.29,85.91
10440176,Olfr202,-5.96,-5.41,-6.39
10440178,Olfr204,54.38,40.15,64.23
10440180,Olfr205 or Olfr204,84.42,87.79,78.53
10440182,Olfr206,18.47,-45.63,72.73
10440184,Olfr209 or Olfr208 or Olfr207,81.96,78.91,83.72
10440186,Crybg3 or Mina,13.81,4.23,23.95
10440206,Arl6,-82.04,-89.23,-71.71
10440216,Epha6,-5.93,-3.80,-10.50
10440236,---,33.40,2.30,51.57
10440238,Nsun3,-54.01,-76.35,-27.69
10440246,Arl13b,-74.79,-81.11,-66.97
10440258,Epha3,-26.08,-33.10,-20.90
10440279,Csnka2ip,-2.26,-1.52,-3.58
10440284,4930453N24Rik,-89.05,-96.31,-61.46
10440288,Zfp654,-93.70,-96.13,-87.72
10440292,LOC100861916,-91.78,-94.10,-88.29
10440300,---,93.20,97.04,86.54
10440302,Htr1f,77.74,81.30,74.25
10440307,Chmp2b,-50.15,-82.20,-2.70
10440314,Cadm2,-14.81,-6.53,-61.98
10440329,9330155M09Rik,-9.65,-5.17,-20.03
10440333,Speer2,-40.83,-86.08,-4.75
10440338,---,70.71,64.09,75.74
10440340,---,-5.47,-3.14,-8.62
10440342,---,59.77,11.03,80.31
10440344,Robo2,-47.47,-31.54,-71.85
10440376,Lipi,72.14,38.48,85.37
10440388,Hspa13,-79.17,-89.90,-62.88
10440393,Samsn1,60.72,57.00,64.35
10440406,Nrip1,-69.39,-34.29,-88.48
10440414,Fau,88.57,91.37,85.06
10440417,9430053O09Rik,-44.89,-18.81,-82.43
10440419,Btg3 or Gm7334,-82.54,-89.42,-72.71
10440425,---,43.76,64.53,10.67
10440427,D16Ertd472e,-63.36,-30.47,-86.14
10440433,Tmprss15,-3.33,-4.21,-2.78
10440463,---,-8.62,50.52,-70.21
10440465,---,-65.20,-80.76,-47.30
10440467,Rpl21,90.42,93.43,85.85
10440469,---,-82.54,-85.37,-79.42
10440471,Mrpl39,-96.85,-97.07,-96.49
10440483,Atp5j or Gabpa,-71.17,-66.07,-75.48
10440488,---,-7.18,26.27,-30.40
10440491,App,44.97,45.58,44.43
10440513,Cyyr1,-36.50,-74.59,-15.07
10440522,Adamts1,-64.85,-27.32,-100.00
10440534,Adamts5,-30.14,-14.87,-54.34
10440543,Ltn1,-24.84,-27.96,-22.16
10440550,Ltn1,-70.98,-58.83,-79.17
10440552,---,-47.02,-49.43,-44.40
10440554,Ltn1,2.10,5.65,-3.21
10440556,Ltn1,-54.13,-68.38,-32.69
10440558,Ltn1,-56.77,-69.79,-34.03
10440560,Ltn1,0.21,7.16,-17.36
10440562,Ltn1,-39.47,-55.87,-19.04
10440564,Ltn1,-44.23,-64.26,-2.64
10440566,Ltn1,-57.55,-71.70,-34.55
10440568,Ltn1,-79.42,-86.26,-64.54
10440570,Ltn1,-78.03,-88.04,-55.37
10440572,Ltn1,-63.16,-78.15,-26.09
10440574,Ltn1,-78.12,-82.85,-70.55
10440576,Ltn1,-72.47,-81.95,-50.40
10440578,Ltn1,-78.51,-82.85,-71.46
10440591,---,-10.52,-64.27,47.64
10440593,Rwdd2b,-19.61,-36.01,-4.06
10440600,Cct8,0.87,-20.31,16.35
10440617,---,-18.16,-79.45,37.86
10440619,---,-4.47,-16.60,-0.29
10440621,Grik1,-29.33,-11.24,-62.01
10440643,Cldn17,36.73,69.99,-13.07
10440647,Cldn8,-4.86,-3.05,-7.47
10440651,Krtap24-1,68.63,75.58,59.75
10440653,---,85.32,92.09,72.08
10440655,2310079G19Rik,68.55,91.50,-7.25
10440657,Krtap26-1,54.22,63.25,44.47
10440661,Rpl13 or Gm10071,90.42,93.43,85.85
10440664,2310061N02Rik,89.23,82.41,93.00
10440666,Krtap13,61.63,47.30,72.86
10440669,2310057N15Rik,59.91,75.81,29.67
10440673,Krtap14,-6.08,-17.63,-2.43
10440677,Krtap16-2,-5.04,-6.64,-3.95
10440681,Krtap16-1,-1.29,-1.00,-1.99
10440685,Krtap16-5 or Krtap16-6,-11.46,-5.05,-28.22
10440690,Krtap16-4,-62.44,-78.58,-40.60
10440694,Krtap8-2,-3.59,-6.47,-2.45
10440698,Krtap8-2,-3.15,-20.60,-0.52
10440700,Krtap16-10b or Krtap16-10a,-26.79,-62.01,-0.76
10440704,Krtap16-3 or Krtap16-6,-10.20,-7.55,-14.50
10440708,---,-19.86,-7.65,-32.99
10440711,Gm10228,-1.33,-28.17,54.48
10440713,Krtap16-8,-25.08,-11.38,-52.75
10440717,Krtap6-1 or Krtap16-8 or Gm10229 or Gm10228,-65.78,-78.38,-52.98
10440719,---,89.75,84.93,92.74
10440721,Krtap16-7,-24.27,-41.14,-13.18
10440724,Krtap6-2,-15.92,-22.80,-11.36
10440727,Krtap8-1,-11.80,-6.58,-23.14
10440729,Krtap7-1,-38.31,-60.46,-21.10
10440731,Krtap11-1,-90.13,-57.72,-99.36
10440734,---,49.81,91.75,-52.77
10440738,Tiam1,78.18,81.61,73.35
10440770,Scaf4,-69.01,-84.84,-45.04
10440794,2610039C10Rik,5.75,-30.50,41.07
10440800,Urb1,-38.69,-45.64,-31.36
10440840,1110004E09Rik,-65.39,-59.91,-70.82
10440849,Synj1,29.76,34.11,25.66
10440881,Gcfc1,-38.71,-58.94,-14.45
10440903,4932438H23Rik,-19.31,59.38,-86.31
10440909,4932438H23Rik,-1.33,18.16,-13.42
10440911,---,48.58,8.93,73.30
10440914,---,10.56,25.31,-2.49
10440916,---,81.57,85.21,77.77
10440918,Tmem50b,6.23,-7.57,19.88
10440926,Dnajc28,-20.17,-0.38,-43.33
10440929,Gart,-73.26,-77.70,-66.56
10440953,Donson,-39.61,-41.35,-38.10
10440964,Cryzl1,-79.02,-91.71,-58.60
10440977,Atp5o or LOC100047429,-81.42,-87.36,-75.82
10440985,4930563D23Rik,-5.04,-2.75,-9.39
10440989,Kcne1,-14.71,-9.53,-21.18
10440993,Rcan1,-18.04,-50.42,31.81
10441003,Runx1,36.56,40.81,32.92
10441017,Setd4,48.20,46.03,50.54
10441032,Cldn14,95.44,98.81,81.50
10441038,Hlcs,13.45,-16.80,41.92
10441053,---,95.59,98.24,90.56
10441055,Pigp,92.60,94.24,90.58
10441064,Dscr3,23.80,-4.93,70.81
10441073,Kcnj6,-2.68,-3.25,-1.96
10441091,6530402D11Rik,-2.32,-3.65,-1.12
10441093,Erg,-14.84,-5.80,-25.07
10441107,Psmg1,-99.79,-99.15,-99.94
10441115,Brwd1,-88.08,-93.24,-74.33
10441161,Hmgn1 or LOC100044391,44.09,39.50,48.80
10441167,Lca5l,-9.99,-2.82,-43.42
10441178,Itgb2l,-8.86,-5.69,-14.10
10441195,Dscam,-1.48,-1.43,-1.55
10441231,Bace2,85.91,94.25,63.04
10441233,Mx1,76.26,80.24,72.55
10441244,Fam3b,-7.77,-7.07,-8.66
10441254,Tmprss2,-14.79,-10.79,-20.02
10441270,Ripk4,-8.92,-6.78,-11.12
10441280,Prdm15,30.35,-45.21,81.23
10441313,C2cd2,-28.23,-46.36,-14.55
10441330,Zfp295,-78.56,-82.41,-74.16
10441339,A630089N07Rik,-97.38,-97.68,-96.98
10441342,Synj2bp,-94.84,-96.64,-91.98
10441344,Scaf8,-89.54,-92.75,-83.65
10441359,---,-81.07,-79.07,-82.80
10441361,Tiam2 or Tfb1m,4.46,0.27,9.20
10441392,Cldn20,-29.16,11.46,-71.38
10441394,---,6.14,-5.41,34.64
10441396,Ppia,96.65,93.66,98.17
10441398,---,52.85,82.66,-0.04
10441400,Arid1b,10.83,-9.85,31.93
10441422,Zdhhc14,-22.36,-7.36,-40.72
10441436,Snx9,33.60,3.55,66.09
10441456,Synj2,-90.15,-92.56,-86.94
10441489,Gtf2h5,-94.81,-89.03,-98.28
10441494,Tulp4,44.88,28.22,59.09
10441497,Tulp4,-86.24,-92.70,-76.67
10441509,Ppp1r2 or Ppp1r2-ps3,-77.09,-86.07,-62.39
10441511,---,-69.43,-80.30,-56.87
10441530,Sytl3,-9.23,-5.09,-15.17
10441539,Rnaset2b or Rnaset2a,0.69,-14.60,12.85
10441554,---,-12.52,39.03,-63.40
10441556,Gm1604b,55.62,76.86,13.30
10441565,Rps6ka2,-59.68,-68.61,-50.89
10441588,Tcp10a or Tcp10b,-15.84,-14.08,-18.04
10441601,Tagap,29.94,27.96,30.81
10441610,Rsph3a or Rsph3b,15.53,15.63,15.22
10441620,Fgfr1op,-95.64,-96.80,-93.91
10441633,Ccr6,16.83,39.92,-2.10
10441642,Brp44l,-23.80,-33.29,-15.72
10441646,Sft2d1,90.42,93.43,85.85
10441657,Prr18,61.93,91.66,-13.96
10441660,T2,96.71,94.46,97.90
10441669,T,-5.49,-3.40,-10.30
10441680,Pde10a,-22.94,-30.57,-16.97
10441706,1700010I14Rik,-66.46,-54.02,-77.56
10441718,Park2,-54.79,-34.41,-76.08
10441740,Agpat4,-18.40,-19.67,-17.19
10441751,---,75.89,72.24,78.97
10441753,Plg,-2.88,-1.65,-5.76
10441774,Slc22a2,-21.64,-11.88,-36.92
10441787,Airn,-69.78,-58.60,-80.93
10441791,Airn,-3.21,5.20,-10.55
10441794,Mrgprh,-1.27,-4.18,0.34
10441797,Tcp1 or Acat3,-58.57,-76.16,-30.80
10441811,Tcp1,-79.43,-91.72,-64.81
10441813,Snora20,-87.69,-92.84,-80.62
10441815,Sod2,-51.58,-58.88,-43.54
10441824,Tcp10a or Tcp10b or Tcp10c,90.42,93.43,85.85
10441856,Gm10512,19.72,28.30,12.26
10441858,Smok2a,79.06,73.97,82.72
10441862,Smok2b,68.05,53.87,77.53
10441864,Mllt4,-27.66,-43.27,-11.66
10441899,Gm7168,98.80,99.70,92.46
10441902,Smoc2,-18.91,-14.88,-23.41
10441917,---,59.23,91.37,-8.68
10441919,1600012H06Rik or Phf10,-3.37,-14.10,8.56
10441923,2210404J11Rik or Gm3435 or 9030025P20Rik,-58.92,-75.95,-38.92
10441933,2210404J11Rik or 9030025P20Rik or Gm3435,-40.92,-64.50,-15.10
10441952,2210404J11Rik or 9030025P20Rik or Gm3435,90.42,93.43,85.85
10441954,2210404J11Rik,-1.58,-7.79,15.94
10441956,Fam120b,-89.19,-93.71,-81.89
10441973,Tbp,-92.13,-95.68,-85.45
10441987,Chd1,14.02,17.81,9.28
10442025,---,33.65,34.02,33.46
10442027,Chd1,-1.62,-27.64,27.23
10442030,---,95.53,97.22,91.26
10442032,BC002059,-58.38,-62.80,-53.83
10442037,Zfp960 or Zfp97,-78.29,-85.96,-67.56
10442052,---,-59.27,-96.08,26.32
10442057,Riok2,-88.13,-91.60,-81.03
10442069,Lix1,-18.33,-14.22,-23.77
10442075,Vmn2r90,-11.46,-2.91,-20.75
10442081,Mir99b,92.84,98.01,75.79
10442083,Mirlet7e,86.62,93.26,74.00
10442085,Mir125a or Ncrna00085,92.59,97.52,78.37
10442087,Ncrna00085,-60.89,-25.87,-96.51
10442098,Fpr3 or Fpr2,96.16,93.39,97.94
10442104,Fpr-rs4,59.42,66.04,52.07
10442106,Fpr-rs4 or Vmn2r92 or Vmn2r91 or Vmn2r98 or Vmn2r102 or Vmn2r103,-1.65,-10.60,26.09
10442112,Vmn2r93,5.52,36.84,-15.08
10442115,Vmn2r96,29.76,30.55,28.98
10442120,---,90.42,93.43,85.85
10442123,---,74.01,85.22,50.24
10442125,Vmn2r99,24.17,6.21,34.87
10442127,---,-34.27,1.66,-69.43
10442134,Vmn2r107 or Vmn2r104,77.74,79.79,76.22
10442139,Vmn1r224,75.09,77.42,70.20
10442141,Vmn1r225,45.92,-6.89,74.76
10442143,---,90.93,89.35,92.50
10442145,Vmn1r226,67.25,-6.18,88.29
10442147,Vmn1r227,94.40,89.77,96.35
10442149,Vmn1r229,85.63,82.43,88.28
10442151,Vmn1r230,-4.53,-4.53,-4.51
10442153,---,68.15,84.39,31.08
10442155,Ppp2r1a,-60.81,-61.03,-60.64
10442172,Zfp160,-90.13,-93.67,-83.60
10442177,Zfp160 or Gm7736 or Gm7742 or Gm7732 or 4930488N24Rik or LOC100862544 or Gm7052,67.93,45.02,79.38
10442182,Vmn1r234,37.91,63.93,-0.31
10442184,Vmn1r235,88.84,87.13,90.61
10442187,Vmn1r236,58.18,92.48,-43.35
10442191,Vmn1r237,56.28,53.98,58.44
10442194,Zfp677,-23.54,-34.45,-13.91
10442199,Zfp54,4.71,10.28,-1.28
10442206,Zfp51,-90.08,-97.80,-65.54
10442211,Zfp53,-19.71,-39.75,-2.29
10442219,Zfp52,-27.42,-61.05,8.42
10442224,Zfp948,-91.11,-95.56,-86.29
10442231,3110052M02Rik,-89.97,-81.52,-95.47
10442236,Gm10509 or 3110052M02Rik,-6.23,3.98,-16.99
10442238,Gm10509 or 3110052M02Rik or Zfp51,-27.27,-50.55,-6.45
10442240,Zfp760,-63.32,-89.20,-11.58
10442250,Zfp229,-54.26,-60.67,-46.22
10442254,---,-5.01,2.01,-11.20
10442256,---,89.47,90.12,88.25
10442258,Zfp943,12.06,-38.05,55.36
10442262,Zfp758,-59.17,-99.31,39.79
10442270,Zfp946,-75.49,-78.88,-71.98
10442279,Vmn2r112,-8.61,40.63,-44.42
10442283,Gm9805,-11.85,-45.16,-0.62
10442285,---,94.35,89.59,96.60
10442288,Vmn2r113,38.38,-19.97,77.47
10442292,Vmn2r113,6.56,19.29,-1.50
10442294,Vmn2r116 or Vmn2r115,36.95,-48.43,84.45
10442300,---,77.49,96.95,-8.08
10442302,Zscan10,-2.11,-1.08,-4.54
10442311,Ccdc64b,45.81,58.98,26.78
10442321,Hcfc1r1 or Thoc6,1.80,60.89,-56.16
10442327,Cldn6,-16.65,-14.28,-19.43
10442331,Pkmyt1 or Paqr4,-8.02,38.88,-51.84
10442341,Srrm2,-65.10,-69.01,-61.62
10442357,Prss32,-7.83,-2.47,-38.17
10442363,Prss21,-1.42,-4.64,-0.53
10442370,Dcpp1,69.14,86.39,37.35
10442373,Dcpp2,67.60,57.44,75.22
10442375,Dcpp3,90.09,96.43,36.73
10442378,Sbp,-67.36,-21.84,-96.84
10442381,Prss27,56.57,75.70,22.73
